,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[embryo stage],Characteristics[developmental stage],Characteristics[sex],Characteristics[disease],Characteristics[individual],Characteristics[organism part],Characteristics[fraction],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[read_type],Comment[read_index],Protocol REF.4,Protocol REF.5,Derived Array Data File,Derived Array Data File.1,Protocol REF.6,Protocol REF.7,Derived Array Data File.2,Derived Array Data File.3,Protocol REF.8,Protocol REF.9,Derived Array Data File.4,Derived Array Data File.5,Factor Value[organism part],Factor Value[fraction]
109,WS_wEMB10202372,ERS10855351,SAMEA13252300,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202372,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202372,sequencing assay,ERX8578027,WS_wEMB10202372_S1_L001_R1_001.fastq.gz,WS_wEMB10202372_S1_L001_R1_001.fastq.gz,ERR9034763,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034763/WS_wEMB10202372_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
110,WS_wEMB10202372,ERS10855351,SAMEA13252300,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202372,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202372,sequencing assay,ERX8578027,WS_wEMB10202372_S1_L001_R2_001.fastq.gz,WS_wEMB10202372_S1_L001_R2_001.fastq.gz,ERR9034763,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034763/WS_wEMB10202372_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
111,WS_wEMB10202373,ERS10855352,SAMEA13252301,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202373,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202373,sequencing assay,ERX8578028,WS_wEMB10202373_S1_L001_I1_001.fastq.gz,WS_wEMB10202373_S1_L001_I1_001.fastq.gz,ERR9034764,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034764/WS_wEMB10202373_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
112,WS_wEMB10202373,ERS10855352,SAMEA13252301,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202373,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202373,sequencing assay,ERX8578028,WS_wEMB10202373_S1_L001_R1_001.fastq.gz,WS_wEMB10202373_S1_L001_R1_001.fastq.gz,ERR9034764,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034764/WS_wEMB10202373_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
113,WS_wEMB10202373,ERS10855352,SAMEA13252301,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202373,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202373,sequencing assay,ERX8578028,WS_wEMB10202373_S1_L001_R2_001.fastq.gz,WS_wEMB10202373_S1_L001_R2_001.fastq.gz,ERR9034764,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034764/WS_wEMB10202373_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
114,WS_wEMB10202374,ERS10855353,SAMEA13252302,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202374,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202374,sequencing assay,ERX8578029,WS_wEMB10202374_S1_L001_I1_001.fastq.gz,WS_wEMB10202374_S1_L001_I1_001.fastq.gz,ERR9034765,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034765/WS_wEMB10202374_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
115,WS_wEMB10202374,ERS10855353,SAMEA13252302,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202374,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202374,sequencing assay,ERX8578029,WS_wEMB10202374_S1_L001_R1_001.fastq.gz,WS_wEMB10202374_S1_L001_R1_001.fastq.gz,ERR9034765,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034765/WS_wEMB10202374_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
116,WS_wEMB10202374,ERS10855353,SAMEA13252302,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202374,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202374,sequencing assay,ERX8578029,WS_wEMB10202374_S1_L001_R2_001.fastq.gz,WS_wEMB10202374_S1_L001_R2_001.fastq.gz,ERR9034765,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034765/WS_wEMB10202374_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
117,WS_wEMB10202375,ERS10855354,SAMEA13252303,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202375,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202375,sequencing assay,ERX8578030,WS_wEMB10202375_S1_L001_I1_001.fastq.gz,WS_wEMB10202375_S1_L001_I1_001.fastq.gz,ERR9034766,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034766/WS_wEMB10202375_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
118,WS_wEMB10202375,ERS10855354,SAMEA13252303,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202375,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202375,sequencing assay,ERX8578030,WS_wEMB10202375_S1_L001_R1_001.fastq.gz,WS_wEMB10202375_S1_L001_R1_001.fastq.gz,ERR9034766,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034766/WS_wEMB10202375_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
119,WS_wEMB10202375,ERS10855354,SAMEA13252303,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202375,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202375,sequencing assay,ERX8578030,WS_wEMB10202375_S1_L001_R2_001.fastq.gz,WS_wEMB10202375_S1_L001_R2_001.fastq.gz,ERR9034766,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034766/WS_wEMB10202375_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
120,WS_wEMB10202376,ERS10855355,SAMEA13252304,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202376,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202376,sequencing assay,ERX8578031,WS_wEMB10202376_S1_L001_I1_001.fastq.gz,WS_wEMB10202376_S1_L001_I1_001.fastq.gz,ERR9034767,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034767/WS_wEMB10202376_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
121,WS_wEMB10202376,ERS10855355,SAMEA13252304,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202376,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202376,sequencing assay,ERX8578031,WS_wEMB10202376_S1_L001_R1_001.fastq.gz,WS_wEMB10202376_S1_L001_R1_001.fastq.gz,ERR9034767,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034767/WS_wEMB10202376_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
122,WS_wEMB10202376,ERS10855355,SAMEA13252304,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section eleven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202376,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202376,sequencing assay,ERX8578031,WS_wEMB10202376_S1_L001_R2_001.fastq.gz,WS_wEMB10202376_S1_L001_R2_001.fastq.gz,ERR9034767,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034767/WS_wEMB10202376_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section eleven
123,WS_wEMB10202377,ERS10855356,SAMEA13252305,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section twelve,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202377,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202377,sequencing assay,ERX8578032,WS_wEMB10202377_S1_L001_I1_001.fastq.gz,WS_wEMB10202377_S1_L001_I1_001.fastq.gz,ERR9034768,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034768/WS_wEMB10202377_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section twelve
124,WS_wEMB10202377,ERS10855356,SAMEA13252305,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section twelve,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202377,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202377,sequencing assay,ERX8578032,WS_wEMB10202377_S1_L001_R1_001.fastq.gz,WS_wEMB10202377_S1_L001_R1_001.fastq.gz,ERR9034768,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034768/WS_wEMB10202377_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section twelve
125,WS_wEMB10202377,ERS10855356,SAMEA13252305,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section twelve,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202377,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202377,sequencing assay,ERX8578032,WS_wEMB10202377_S1_L001_R2_001.fastq.gz,WS_wEMB10202377_S1_L001_R2_001.fastq.gz,ERR9034768,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034768/WS_wEMB10202377_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section twelve
126,WS_wEMB10202378,ERS10855357,SAMEA13252306,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section twelve,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202378,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202378,sequencing assay,ERX8578033,WS_wEMB10202378_S1_L001_I1_001.fastq.gz,WS_wEMB10202378_S1_L001_I1_001.fastq.gz,ERR9034769,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034769/WS_wEMB10202378_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section twelve
127,WS_wEMB10202378,ERS10855357,SAMEA13252306,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; stroma,section twelve,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202378,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202378,sequencing assay,ERX8578033,WS_wEMB10202378_S1_L001_R1_001.fastq.gz,WS_wEMB10202378_S1_L001_R1_001.fastq.gz,ERR9034769,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034769/WS_wEMB10202378_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; stroma,section twelve
