publication_id,institute,source,dataset_acc,library_id,author_sample_id,sanger_10x_chemistry,irods_path,HDCA_version
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11520,ERS10921105,WS_wEMB11031966,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB11031966,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287644,WS_wEMB12142105,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142105,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287645,WS_wEMB12142106,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142106,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287646,WS_wEMB12142107,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142107,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287647,WS_wEMB12142108,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142108,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287648,WS_wEMB12142109,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142109,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287649,WS_wEMB12142110,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142110,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287650,WS_wEMB12142111,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142111,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287651,WS_wEMB12142112,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142112,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287652,WS_wEMB12142113,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142113,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287653,WS_wEMB12142114,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142114,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287654,WS_wEMB12142115,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142115,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287655,WS_wEMB12142116,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142116,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287656,WS_wEMB12142117,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142117,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287657,WS_wEMB12142118,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142118,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287658,WS_wEMB12142119,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142119,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287659,WS_wEMB12142120,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142120,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287660,WS_wEMB12142121,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142121,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287661,WS_wEMB12142122,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142122,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287662,WS_wEMB12142123,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142123,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287663,WS_wEMB12142124,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142124,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287664,WS_wEMB12142125,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142125,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287665,WS_wEMB12142126,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142126,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287666,WS_wEMB12142127,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142127,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287667,WS_wEMB12142128,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142128,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287668,WS_wEMB12142129,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142129,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287669,WS_wEMB12142130,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142130,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287670,WS_wEMB12142131,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142131,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287671,WS_wEMB12142135,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142135,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287672,WS_wEMB12142136,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142136,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287673,WS_wEMB12142137,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142137,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287674,WS_wEMB12142138,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142138,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287675,WS_wEMB12142139,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142139,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287676,WS_wEMB12142140,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142140,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287677,WS_wEMB12142141,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142141,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287678,WS_wEMB12142142,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142142,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287679,WS_wEMB12142143,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142143,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287680,WS_wEMB12142144,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142144,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287681,WS_wEMB12142145,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142145,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287682,WS_wEMB12142146,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142146,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287683,WS_wEMB12142147,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142147,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287684,WS_wEMB12142148,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142148,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287685,WS_wEMB12142149,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142149,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287686,WS_wEMB12142150,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142150,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287687,WS_wEMB12142151,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142151,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287688,WS_wEMB12142152,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142152,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287689,WS_wEMB12142153,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142153,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287690,WS_wEMB12142154,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142154,v1
webb_2026_embryo,Wellcome Sanger Institute,internal,E-MTAB-11911,ERS12287691,WS_wEMB12142155,Chromium single cell 5 prime,/archive/cellgeni/sanger/WS_wEMB12142155,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298772,5386STDY7537944,Chromium single cell,/archive/cellgeni/sanger/5386STDY7537944,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298773,5478STDY7980348,Chromium single cell,/archive/cellgeni/sanger/5478STDY7980348,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298774,5478STDY7980349,Chromium single cell,/archive/cellgeni/sanger/5478STDY7980349,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298775,5478STDY7935101,Chromium single cell,/archive/cellgeni/sanger/5478STDY7935101,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298776,5478STDY7935102,Chromium single cell,/archive/cellgeni/sanger/5478STDY7935102,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298777,WSSS_THYst9384953,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384953,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298778,WSSS_THYst9384954,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384954,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298779,WSSS_THYst9384955,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384955,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298780,WSSS_THYst9384956,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384956,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298781,WSSS_THYst9384957,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384957,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298782,WSSS_THYst9384958,Chromium single cell 5 prime,/archive/cellgeni/sanger/WSSS_THYst9384958,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298783,5478STDY7652318,Chromium single cell,/archive/cellgeni/sanger/5478STDY7652318,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298784,WSSS_THYst8796437,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796437,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298785,WSSS_THYst8796438,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796438,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298786,WSSS_THYst8796439,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796439,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298787,WSSS_THYst8796440,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796440,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298788,WSSS_THYst8796441,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796441,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298789,WSSS_THYst8796442,Chromium single cell 3 prime v2,/archive/cellgeni/sanger/WSSS_THYst8796442,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298790,5386STDY7557336,Chromium single cell,/archive/cellgeni/sanger/5386STDY7557336,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298791,5386STDY7557337,Chromium single cell,/archive/cellgeni/sanger/5386STDY7557337,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298792,5386STDY7557335,Chromium single cell,/archive/cellgeni/sanger/5386STDY7557335,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298793,FCAImmP7536758,Chromium single cell,/archive/cellgeni/sanger/FCAImmP7536758,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298794,FCAImmP7536759,Chromium single cell,/archive/cellgeni/sanger/FCAImmP7536759,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298795,5478STDY7717491,Chromium single cell,/archive/cellgeni/sanger/5478STDY7717491,v1
zhang_2023_limb,Wellcome Sanger Institute,internal,E-MTAB-8813,ERS19298796,5478STDY7717492,Chromium single cell,/archive/cellgeni/sanger/5478STDY7717492,v1
hu_2025_amnion,California Institute of Technology,external,GSE260715,GSM8122927,CS17,,/archive/cellgeni/datasets/GSE260715/GSM8122927,v2
hu_2025_amnion,California Institute of Technology,external,GSE260715,GSM8122928,CS19,,/archive/cellgeni/datasets/GSE260715/GSM8122928,v2
hu_2025_amnion,California Institute of Technology,external,GSE260715,GSM8122929,CS22,,/archive/cellgeni/datasets/GSE260715/GSM8122929,v2
hu_2025_amnion,California Institute of Technology,external,GSE260715,GSM8619057,CS16,,/archive/cellgeni/datasets/GSE260715/GSM8619057,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657608,FCA7167219,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657608,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657610,FCA7167221,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657610,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657611,FCA7167222,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657611,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657612,FCA7167223,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657612,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657613,FCA7167224,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657613,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657614,FCA7167226,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657614,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657618,FCA7167230,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657618,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657619,FCA7167231,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657619,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657620,FCA7167232,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657620,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657621,FCA7196218,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657621,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657622,FCA7196219,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657622,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657623,FCA7196220,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657623,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657624,FCA7196224,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657624,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657625,FCA7196225,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657625,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657626,FCA7196226,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657626,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657627,FCA7196229,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657627,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657628,FCA7196231,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657628,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657629,FCA7474062,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657629,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657630,FCA7474063,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657630,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657631,FCA7474064,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657631,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657632,FCA7474065,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657632,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657633,FCA7474066,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657633,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657635,FCA7474068,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657635,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657636,FCA7474069,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657636,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657637,FCA7511881,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657637,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657638,FCA7511882,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657638,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657639,FCA7511883,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657639,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657640,FCA7511884,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657640,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657641,FCA7511885,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657641,v2
vento_tormo_2018_placenta_decidua,Wellcome Sanger Institute,external,E-MTAB-6701,ERS2657642,FCA7511886,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-6701/ERS2657642,v2
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961361,HCA_BN_F12482359,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961361,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961363,HCA_BN_F12482360,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961363,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961365,HCA_BN_F12482361,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961365,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961367,HCA_BN_F12482362,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961367,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961369,HCA_BN_F12482363,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961369,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961371,HCA_BN_F12482364,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961371,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961373,HCA_BN_F12482365,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961373,v1
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961375,HCA_BN_F12627470,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961375,v2
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961377,HCA_BN_F12627471,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961377,v2
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961379,HCA_BN_F12627472,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961379,v2
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961381,HCA_BN_F12627473,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961381,v2
to_2024_skeletal_integration,Wellcome Sanger Institute,external,E-MTAB-14385,ERS26961383,HCA_BN_F12808058,Chromium single cell 3 prime v3,/archive/cellgeni/datasets/E-MTAB-14385/ERS26961383,v1
